Phase	Pot%	Stack%	Check%	Bet%	Call%	Raise%	AvgBetAmt	AvgBetStdDev	AllIn%	Fold%	AvgFoldAmt	cluster
PREFLOP FLOP TURN RIVER	LOW MEDIUM	LOW HIGH MEDIUM	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	1 2 3 4 5
												class
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	1.000000000000000000	0.000000000000000000	0.00102002	0.00107267	0.0	0.250000000000000000	0.00408719	2
PREFLOP	LOW	HIGH	0.166666671633720400	0.333333343267440800	0.666666686534881590	0.000000000000000000	0.00892537	0.00484604	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0389294	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.666666686534881590	1.000000000000000000	0.000000000000000000	0.00514531	0.00382042	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.0494524	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0313112	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.333333343267440800	1.000000000000000000	0.000000000000000000	0.00810927	0.00543523	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00157558	0.000559521	0.0	0.333333343267440800	0.00668693	5
PREFLOP	LOW	HIGH	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.000000000000000000	0.00578035	0	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0158967	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00829876	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.333333343267440800	0.333333343267440800	0.333333343267440800	0.000000000000000000	0.0044944	1.00998e-005	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.142857149243354800	0.428571432828903200	0.571428596973419190	0.000000000000000000	0.00606858	0.00607295	0.0	0.142857149243354800	0.0134907	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0140845	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	1.000000000000000000	1.000000000000000000	0.000000000000000000	0.00608117	0.00518521	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.090909093618392944	0.545454561710357670	0.818181812763214110	0.000000000000000000	0.00431687	0.00465241	0.0	0.000000000000000000	0	2
